Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date
RPH20250615,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-08-04
RPH20250615,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-12-11
RPH20250615,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-07-03
RPH20230616,CS-202,Web Development,3.0,2024/2025,Semester 2,2025-02-20
RPH20230616,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-06-17
RPH20230616,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-04-12
RPH20230616,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-04-06
RPH20230616,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-04-03
RPH20230617,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-06-13
RPH20230617,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-06-15
RPH20230617,CS301,Machine Learning,5.0,2024/2025,Semester 1,2026-01-08
RPH20230617,CS202,Web Development,3.0,2023/2024,SEM2,2025-09-14
RPH20230617,MTH102,Linear Algebra,,2024/2025,SEM2,2025-03-09
RPH20230617,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-04-18
RPH20230617,CS201,Database Systems,4.0,2025/2026,S2,2025-05-28
RPH20240618,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-11-20
RPH20240618,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-04-03
RPH20240618,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-11-01
RPH20240618,CS102,Data Structures,5.0,2024/2025,SEM1,2026-01-13
RPH20240618,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-08-27
RPH20240619,CS202,Web Development,3.0,2024/2025,S1,2025-03-22
RPH20240619,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-06-27
RPH20240619,CS201,Database Systems,4.0,2025/2026,SEM1,2025-10-23
RPH20240619,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-06-09
RPH20220620,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-07-12
RPH20220620,CS202,Web Development,3.0,2025/2026,Semester 2,2025-02-16
RPH20220620,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-10-15
RPH20220620,CS102,Data Structures,5.0,2023/2024,SEM2,2025-09-27
RPH20220620,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-07-08
RPH20220620,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-11-09
RPH20220620,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-05-22
RPH20220621,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-12-01
RPH20220621,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-08-08
RPH20220621,,Cloud Computing,4.0,2024/2025,SEM2,2025-10-30
RPH20220621,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-08-08
RPH20220621,ENG101,Technical Writing,3.0,2023/2024,S2,2025-05-10
RPH20230622,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-03-27
RPH20230622,CS202,Web Development,3.0,2025/2026,Semester 1,2025-06-25
RPH20230622,MTH102,Linear Algebra,4.0,2023/2024,S1,2026-01-02
RPH20230622,CS201,Database Systems,4.0,2024/2025,SEM2,2025-12-23
RPH20230622,CS301,Machine Learning,5.0,2023/2024,S1,2025-10-28
RPH20230622,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-12-30
RPH20230622,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-11-27
RPH20230623,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-05-12
RPH20230623,,Calculus I,4.0,2025/2026,SEM2,2025-08-17
RPH20230623,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-09-28
RPH20230623,CS102,Data Structures,5.0,2025/2026,S1,2025-08-09
RPH20230623,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-08-18
RPH20230623,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-11-14
RPH20220624,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-05-11
RPH20220624,ENG101,Technical Writing,3.0,2024/2025,S2,2025-09-16
RPH20220624,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-10-28
RPH20220624,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2026-01-05
RPH20220624,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-07-05
RPH20220624,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-12-31
RPH20220624,CS302,Cloud Computing,4.0,2023/2024,S1,2025-06-23
RPH20230625,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-10-09
RPH20230625,CS201,Database Systems,4.0,2023/2024,S1,2025-03-16
RPH20230625,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-05-01
RPH20230625,CS202,Web Development,3.0,2023/2024,Semester 1,2025-07-21
RPH20230625,,Calculus I,4.0,2023/2024,S1,2025-02-12
RPH20230625,CS301,Machine Learning,5.0,2023/2024,S1,2025-03-04
RPH20230625,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-05-12
RPH20220626,CS202,Web Development,3.0,2024/2025,S1,2025-10-14
RPH20220626,CS302,Cloud Computing,4.0,2025/2026,S1,2025-09-15
RPH20220626,CS201,Database Systems,4.0,2024/2025,S2,2025-12-07
RPH20220626,CS-301,Machine Learning,5.0,2025/2026,S2,2025-07-11
RPH20220626,ENG101,Technical Writing,3.0,2024/2025,SEM2,2026-01-11
RPH20230627,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-02-14
RPH20230627,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-02-26
RPH20230627,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-09-29
RPH20230627,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-11-07
RPH20230627,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-07-23
RPH20230627,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-05-21
RPH20230627,CS-202,Web Development,3.0,2025/2026,SEM2,2025-02-12
RPH20250628,CS202,Web Development,3.0,2025/2026,S1,2025-11-14
RPH20250628,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-07-11
RPH20250628,CS201,Database Systems,4.0,2025/2026,S1,2025-06-24
RPH20250628,CS102,Data Structures,5.0,2023/2024,S1,2025-07-31
RPH20250628,phy101,Physics for Engineers,4.0,2025/2026,SEM1,2025-12-06
RPH20250629,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-06-14
RPH20250629,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-06-04
RPH20250629,CS202,Web Development,3.0,2025/2026,SEM2,2026-01-11
RPH20250629,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-03-22
RPH20250629,CS302,Cloud Computing,4.0,2023/2024,SEM1,2026-01-11
RPH20250629,CS301,Machine Learning,5.0,2024/2025,SEM2,2026-01-12
RPH20240630,cs201,Database Systems,4.0,2023/2024,SEM1,2025-06-19
RPH20240630,ENG101,Technical Writing,3.0,2023/2024,S1,2025-10-12
RPH20240630,mth101,Calculus I,4.0,2024/2025,Semester 2,2025-07-28
RPH20240630,CS-202,Web Development,3.0,2025/2026,Semester 2,2025-03-05
RPH20240630,PHY101,Physics for Engineers,,2023/2024,S1,2025-03-22
RPH20240630,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-07-04
RPH20240631,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-03-14
RPH20240631,CS102,Data Structures,5.0,2025/2026,S1,2025-04-09
RPH20240631,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-08-16
RPH20240631,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-07-20
RPH20240631,CS202,Web Development,3.0,2025/2026,S1,2025-11-01
RPH20240632,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-08-12
RPH20240632,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-03-09
RPH20240632,MTH102,Linear Algebra,4.0,2025/2026,S1,2025-11-25
RPH20240632,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-08-02
RPH20240632,CS102,Data Structures,5.0,2025/2026,S2,2025-02-15
RPH20220633,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-08-27
RPH20220633,cs302,Cloud Computing,4.0,2023/2024,S2,2025-08-16
RPH20220633,MTH102,Linear Algebra,4.0,2025/2026,SEM2,2025-03-28
RPH20220633,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-12-27
RPH20220633,CS202,Web Development,3.0,2023/2024,S1,2025-10-01
RPH20220633,CS201,Database Systems,4.0,2023/2024,SEM2,2025-03-23
RPH20250634,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-04-04
RPH20250634,ENG101,Technical Writing,3.0,2024/2025,S1,2025-04-13
RPH20250634,CS102,Data Structures,5.0,2025/2026,SEM2,2025-11-07
RPH20250634,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-09-07
RPH20250634,,Web Development,3.0,2025/2026,S2,2025-06-10
RPH20250634,mth101,Calculus I,4.0,2024/2025,Semester 1,2025-12-31
RPH20250634,CS201,Database Systems,4.0,2025/2026,S2,2025-03-21
RPH20240635,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-10-03
RPH20240635,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-12-01
RPH20240635,CS202,Web Development,3.0,2025/2026,S1,2026-01-12
RPH20240635,CS302,Cloud Computing,4.0,2025/2026,S2,2025-11-30
RPH20250636,CS202,Web Development,3.0,2023/2024,Semester 1,2025-10-20
RPH20250636,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-11-24
RPH20250636,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-04-27
RPH20250636,MTH101,Calculus I,4.0,2025/2026,S2,2025-10-17
RPH20240637,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-11-17
RPH20240637,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-09-05
RPH20240637,CS201,Database Systems,4.0,2023/2024,SEM1,2025-07-23
RPH20240637,,Data Structures,5.0,2025/2026,Semester 2,2025-10-21
RPH20240637,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-02-13
RPH20230638,CS102,Data Structures,5.0,2023/2024,SEM1,2025-05-16
RPH20230638,CS202,Web Development,3.0,2023/2024,SEM2,2025-09-10
RPH20230638,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-12-20
RPH20230638,CS-301,Machine Learning,5.0,2023/2024,S1,2025-05-09
RPH20230638,MTH102,Linear Algebra,4.0,2024/2025,Semester 2,2025-06-30
RPH20220639,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-08-21
RPH20220639,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-03-25
RPH20220639,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-11-23
RPH20220639,CS102,Data Structures,5.0,2024/2025,S1,2025-03-23
RPH20220639,CS301,Machine Learning,5.0,2023/2024,S1,2025-03-20
RPH20220639,MTH101,Calculus I,4.0,2025/2026,S1,2025-03-15
RPH20220639,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-12-16
RPH20250640,PHY101,Physics for Engineers,,2024/2025,S1,2025-09-01
RPH20250640,MTH101,Calculus I,4.0,2024/2025,SEM1,2025-07-12
RPH20250640,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-11-06
RPH20250640,CS102,Data Structures,5.0,2025/2026,SEM2,2025-08-04
RPH20250640,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-12-02
RPH20250640,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-06-04
RPH20220641,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-07-12
RPH20220641,MTH101,Calculus I,4.0,2023/2024,SEM1,2026-01-13
RPH20220641,CS202,Web Development,3.0,2024/2025,Semester 1,2025-05-15
RPH20220641,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-08-14
RPH20220641,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-12-18
RPH20220641,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-04-04
RPH20220641,ENG101,Technical Writing,3.0,2024/2025,Semester 2,2026-01-13
RPH20240642,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-04-18
RPH20240642,CS202,Web Development,3.0,2024/2025,Semester 1,2025-04-03
RPH20240642,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-11-27
RPH20240642,CS201,Database Systems,4.0,2025/2026,S1,2025-04-01
RPH20240642,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-02-19
RPH20240642,MTH101,Calculus I,4.0,2023/2024,S2,2025-02-12
RPH20250643,MTH102,Linear Algebra,4.0,2025/2026,SEM2,2026-01-07
RPH20250643,CS202,Web Development,3.0,2025/2026,Semester 2,2025-10-30
RPH20250643,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-12-03
RPH20250643,CS102,Data Structures,5.0,2023/2024,SEM2,2025-11-06
RPH20250643,ENG101,Technical Writing,3.0,2025/2026,S2,2025-10-18
RPH20250643,CS201,Database Systems,4.0,2025/2026,S2,2025-05-10
RPH20250644,CS201,Database Systems,4.0,2024/2025,S1,2025-12-19
RPH20250644,CS102,Data Structures,5.0,2025/2026,S2,2025-10-22
RPH20250644,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-03-27
RPH20250644,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-03-30
RPH20240645,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-08-25
RPH20240645,cs301,Machine Learning,5.0,2024/2025,SEM2,2025-11-10
RPH20240645,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-12-27
RPH20240645,CS-101,Introduction to Programming,4.0,2024/2025,S1,2025-08-07
RPH20240645,CS202,Web Development,3.0,2025/2026,Semester 2,2025-05-28
RPH20240645,CS302,Cloud Computing,4.0,2025/2026,S1,2025-07-10
RPH20240645,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-03-16
RPH20240646,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-03-14
RPH20240646,CS201,Database Systems,4.0,2023/2024,S2,2025-10-27
RPH20240646,,Web Development,3.0,2023/2024,SEM2,2025-08-16
RPH20240646,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-07-31
RPH20230647,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-12-17
RPH20230647,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-10-01
RPH20230647,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-11-10
RPH20230647,CS202,Web Development,3.0,2023/2024,SEM2,2025-06-02
RPH20230647,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-08-16
RPH20230647,CS102,Data Structures,5.0,2025/2026,SEM2,2025-10-30
RPH20250648,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-02-16
RPH20250648,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-09-22
RPH20250648,CS-101,Introduction to Programming,4.0,2023/2024,SEM1,2025-07-22
RPH20250648,CS202,Web Development,3.0,2023/2024,Semester 1,2025-02-20
RPH20250648,CS201,Database Systems,,2023/2024,SEM1,2025-07-20
RPH20250648,CS-102,Data Structures,5.0,2023/2024,S2,2025-12-13
RPH20220649,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-02-23
RPH20220649,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-05-11
RPH20220649,CS202,Web Development,3.0,2023/2024,S2,2025-12-15
RPH20220649,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-07-30
RPH20220649,MTH101,Calculus I,4.0,2025/2026,S1,2025-05-27
RPH20220649,ENG101,Technical Writing,3.0,2024/2025,Semester 2,2025-09-16
RPH20220649,MTH102,Linear Algebra,,2024/2025,S1,2025-06-21
RPH20250650,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-02-19
RPH20250650,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-11-20
RPH20250650,,Linear Algebra,4.0,2023/2024,S2,2025-07-09
RPH20250650,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-07-18
RPH20250650,ENG101,Technical Writing,3.0,2023/2024,S1,2025-07-05
RPH20250650,CS-302,Cloud Computing,4.0,2023/2024,Semester 1,2025-06-19
RPH20250650,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-08-19
RPH20250651,CS101,Introduction to Programming,4.0,2025/2026,Semester 2,2025-04-20
RPH20250651,CS202,Web Development,3.0,2023/2024,SEM2,2025-10-08
RPH20250651,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-11-23
RPH20250651,CS301,Machine Learning,5.0,2023/2024,S1,2025-09-16
RPH20250652,CS202,Web Development,3.0,2023/2024,Semester 1,2025-06-23
RPH20250652,CS102,Data Structures,5.0,2024/2025,SEM1,2025-03-15
RPH20250652,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-06-24
RPH20250652,PHY101,Physics for Engineers,,2024/2025,Semester 1,2025-07-24
RPH20250652,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-11-23
RPH20250652,CS-301,Machine Learning,5.0,2023/2024,Semester 2,2025-10-19
RPH20250652,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-12-26
RPH20240653,CS102,Data Structures,,2025/2026,Semester 1,2025-07-02
RPH20240653,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-11-18
RPH20240653,CS302,Cloud Computing,4.0,2024/2025,Semester 2,2025-04-02
RPH20240653,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-03-17
RPH20250654,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-08-12
RPH20250654,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-10-25
RPH20250654,CS102,Data Structures,5.0,2023/2024,SEM1,2025-09-01
RPH20250654,CS202,Web Development,3.0,2024/2025,S1,2025-07-29
RPH20250654,CS-302,Cloud Computing,4.0,2024/2025,Semester 2,2025-02-14
RPH20250654,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-05-21
RPH20250655,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-02-21
RPH20250655,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-05-22
RPH20250655,PHY101,Physics for Engineers,4.0,2025/2026,S2,2026-01-08
RPH20250655,CS202,Web Development,3.0,2024/2025,S1,2025-12-28
RPH20250655,CS101,Introduction to Programming,4.0,2024/2025,SEM2,2025-07-04
RPH20250655,CS-102,Data Structures,5.0,2025/2026,S1,2025-02-14
RPH20220656,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-08-02
RPH20220656,CS102,Data Structures,5.0,2024/2025,SEM1,2025-11-14
RPH20220656,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-10-20
RPH20220656,CS201,Database Systems,4.0,2023/2024,S1,2025-05-21
RPH20220656,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-06-09
RPH20220656,CS202,Web Development,3.0,2025/2026,SEM1,2025-08-10
RPH20240657,ENG101,Technical Writing,3.0,2023/2024,S2,2025-08-13
RPH20240657,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-10-02
RPH20240657,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-08-10
RPH20240657,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-10-23
RPH20240657,CS201,Database Systems,4.0,2025/2026,SEM2,2025-05-11
RPH20240657,CS101,Introduction to Programming,,2023/2024,S2,2025-09-22
RPH20250658,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-05-25
RPH20250658,cs202,Web Development,3.0,2023/2024,Semester 1,2025-07-15
RPH20250658,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-09-11
RPH20250658,ENG101,Technical Writing,3.0,2024/2025,S1,2025-06-20
RPH20220659,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-11-04
RPH20220659,CS102,Data Structures,5.0,2025/2026,S1,2025-11-27
RPH20220659,ENG101,Technical Writing,3.0,2024/2025,SEM1,2025-12-26
RPH20220659,CS301,Machine Learning,5.0,2023/2024,S2,2025-06-24
RPH20220659,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-02-23
RPH20220659,CS202,Web Development,3.0,2023/2024,SEM2,2025-06-14
RPH20220660,CS102,Data Structures,5.0,2025/2026,S1,2025-05-15
RPH20220660,CS302,Cloud Computing,4.0,2023/2024,SEM2,2025-08-17
RPH20220660,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-11-17
RPH20220660,CS301,Machine Learning,5.0,2025/2026,S1,2025-12-12
RPH20220660,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-08-06
RPH20250661,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-03-18
RPH20250661,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-03-31
RPH20250661,MTH101,Calculus I,4.0,2024/2025,SEM1,2025-08-15
RPH20250661,CS-301,Machine Learning,5.0,2024/2025,Semester 2,2026-01-09
RPH20250661,CS202,Web Development,3.0,2023/2024,Semester 1,2025-05-16
RPH20250661,CS201,Database Systems,4.0,2023/2024,S1,2025-02-15
RPH20240662,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-07-24
RPH20240662,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-02-26
RPH20240662,ENG101,Technical Writing,3.0,2023/2024,S1,2025-10-12
RPH20240662,CS202,Web Development,3.0,2024/2025,SEM2,2025-09-24
RPH20220663,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-11-26
RPH20220663,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-09-30
RPH20220663,CS302,Cloud Computing,4.0,2024/2025,S1,2025-11-11
RPH20220663,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-04-08
RPH20230664,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-07-18
RPH20230664,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-05-11
RPH20230664,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-06-07
RPH20230664,CS-301,Machine Learning,5.0,2025/2026,S1,2025-04-07
RPH20230664,CS201,Database Systems,4.0,2024/2025,S1,2025-05-17
RPH20230664,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-12-20
RPH20230664,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-07-05
RPH20250665,CS201,Database Systems,4.0,2024/2025,SEM1,2025-08-20
RPH20250665,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-02-21
RPH20250665,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-11-10
RPH20250665,ENG101,Technical Writing,3.0,2025/2026,S2,2026-01-08
RPH20240666,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-11-29
RPH20240666,CS202,Web Development,3.0,2025/2026,Semester 1,2025-09-12
RPH20240666,CS201,Database Systems,4.0,2025/2026,S2,2025-08-18
RPH20240666,CS102,Data Structures,,2023/2024,Semester 1,2025-02-17
RPH20240666,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-08-18
RPH20250667,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-09-22
RPH20250667,ENG101,Technical Writing,3.0,2024/2025,Semester 2,2025-05-25
RPH20250667,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-05-26
RPH20250667,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-07-02
RPH20230668,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-03-04
RPH20230668,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-09-05
RPH20230668,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-08-27
RPH20230668,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-04-22
RPH20230668,MTH102,Linear Algebra,,2024/2025,Semester 1,2025-12-10
RPH20230668,,Database Systems,4.0,2025/2026,SEM2,2025-02-24
RPH20230668,CS301,Machine Learning,5.0,2023/2024,S2,2025-02-24
RPH20220669,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-03-10
RPH20220669,,Data Structures,5.0,2025/2026,Semester 1,2025-07-12
RPH20220669,CS301,Machine Learning,5.0,2023/2024,S1,2025-06-02
RPH20220669,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-11-30
RPH20220669,ENG101,Technical Writing,3.0,2023/2024,S1,2025-06-21
RPH20250670,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-11-15
RPH20250670,CS102,Data Structures,5.0,2025/2026,SEM2,2025-06-09
RPH20250670,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-06-11
RPH20250670,CS202,Web Development,3.0,2023/2024,SEM1,2025-06-10
RPH20250670,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-05-18
RPH20250670,CS-101,Introduction to Programming,4.0,2025/2026,S2,2025-10-17
RPH20250670,CS302,Cloud Computing,4.0,2023/2024,SEM1,2025-07-27
RPH20220671,CS-202,Web Development,3.0,2025/2026,SEM2,2025-04-30
RPH20220671,CS302,Cloud Computing,4.0,2024/2025,SEM2,2025-08-11
RPH20220671,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-04-03
RPH20220671,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-05-08
RPH20250672,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-04-09
RPH20250672,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-09-23
RPH20250672,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-11-30
RPH20250672,CS301,Machine Learning,5.0,2025/2026,S2,2025-02-20
RPH20250672,CS102,Data Structures,5.0,2024/2025,SEM1,2025-11-05
RPH20250672,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-07-10
RPH20250672,CS201,Database Systems,4.0,2023/2024,SEM2,2025-02-24
RPH20220673,CS202,Web Development,3.0,2024/2025,Semester 1,2025-04-02
RPH20220673,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-12-16
RPH20220673,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-09-10
RPH20220673,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-05-10
RPH20220674,CS-201,Database Systems,4.0,2024/2025,SEM2,2025-11-25
RPH20220674,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-02-19
RPH20220674,CS202,Web Development,3.0,2024/2025,SEM1,2025-02-27
RPH20220674,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-05-14
RPH20220674,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-03-11
RPH20230675,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-02-15
RPH20230675,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-04-24
RPH20230675,CS101,Introduction to Programming,4.0,2025/2026,S2,2025-03-27
RPH20230675,,Web Development,3.0,2023/2024,SEM2,2025-07-28
RPH20230675,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-09-02
RPH20230675,CS-301,Machine Learning,5.0,2023/2024,Semester 1,2025-06-19
RPH20250676,CS102,Data Structures,5.0,2023/2024,S2,2025-03-28
RPH20250676,CS202,Web Development,3.0,2025/2026,SEM1,2025-02-24
RPH20250676,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-08-04
RPH20250676,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-03-29
RPH20250676,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-02-24
RPH20250676,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-11-13
RPH20220677,CS202,Web Development,3.0,2025/2026,SEM1,2025-12-11
RPH20220677,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-12-23
RPH20220677,,Cloud Computing,4.0,2023/2024,SEM1,2025-05-28
