Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date
RPK20220643,CS201,Database Systems,4.0,2023/2024,S2,2025-11-17
RPK20220644,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-10-08
RPK20220644,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-04-28
RPK20220644,MTH101,Calculus I,4.0,2025/2026,S1,2025-08-28
RPK20220644,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-09-30
RPK20220644,ENG101,Technical Writing,3.0,2024/2025,S2,2025-05-09
RPK20220644,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-10-05
RPK20250645,MTH102,Linear Algebra,,2025/2026,S2,2025-06-18
RPK20250645,CS-301,Machine Learning,5.0,2025/2026,S1,2025-04-06
RPK20250645,CS201,Database Systems,4.0,2023/2024,S2,2025-11-24
RPK20250645,CS202,Web Development,3.0,2023/2024,S2,2025-11-15
RPK20250645,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-04-03
RPK20250645,CS102,Data Structures,5.0,2024/2025,SEM1,2025-03-18
RPK20250646,CS-102,Data Structures,5.0,2025/2026,Semester 2,2025-04-12
RPK20250646,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-04-04
RPK20250646,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-11-05
RPK20250646,phy101,Physics for Engineers,4.0,2025/2026,SEM1,2025-11-15
RPK20250646,CS201,Database Systems,4.0,2025/2026,S1,2025-06-29
RPK20250646,CS202,Web Development,3.0,2023/2024,Semester 2,2025-12-29
RPK20220647,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-11-03
RPK20220647,CS202,Web Development,3.0,2024/2025,S2,2025-03-28
RPK20220647,CS201,Database Systems,4.0,2023/2024,SEM1,2025-07-09
RPK20220647,MTH101,Calculus I,4.0,2025/2026,S1,2025-12-08
RPK20220647,MTH102,Linear Algebra,4.0,2025/2026,S1,2025-12-23
RPK20220647,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-09-11
RPK20240648,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-10-29
RPK20240648,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-11-22
RPK20240648,CS202,Web Development,3.0,2025/2026,Semester 2,2025-07-02
RPK20240648,MTH101,Calculus I,4.0,2024/2025,S2,2025-03-27
RPK20240648,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-08-11
RPK20240648,CS-301,Machine Learning,5.0,2023/2024,Semester 1,2025-04-09
RPK20240648,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-05-13
RPK20250649,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-12-12
RPK20250649,ENG101,Technical Writing,3.0,2025/2026,Semester 1,2025-12-25
RPK20250649,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-05-08
RPK20250649,cs201,Database Systems,4.0,2024/2025,Semester 2,2025-05-30
RPK20230650,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-09-09
RPK20230650,CS202,Web Development,3.0,2023/2024,SEM2,2025-12-25
RPK20230650,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-06-20
RPK20230650,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-11-16
RPK20230650,ENG101,Technical Writing,3.0,2025/2026,S2,2025-07-05
RPK20230650,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-07-14
RPK20230650,CS201,Database Systems,4.0,2023/2024,Semester 2,2025-05-19
RPK20220651,CS101,Introduction to Programming,4.0,2023/2024,S1,2025-02-17
RPK20220651,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-12-13
RPK20220651,CS102,Data Structures,5.0,2023/2024,SEM1,2025-06-22
RPK20220651,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-10-06
RPK20220651,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-04-30
RPK20220651,CS302,Cloud Computing,4.0,2025/2026,S2,2025-10-02
RPK20220651,CS202,Web Development,3.0,2025/2026,S1,2025-07-06
RPK20220652,CS201,Database Systems,4.0,2024/2025,SEM1,2025-07-28
RPK20220652,CS302,Cloud Computing,4.0,2024/2025,S2,2025-08-05
RPK20220652,MTH101,Calculus I,4.0,2023/2024,Semester 1,2025-02-19
RPK20220652,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-07-14
RPK20240653,ENG101,Technical Writing,3.0,2023/2024,Semester 1,2025-05-07
RPK20240653,CS-301,Machine Learning,5.0,2024/2025,SEM2,2025-03-25
RPK20240653,CS-201,Database Systems,4.0,2024/2025,Semester 2,2025-04-01
RPK20240653,CS202,Web Development,3.0,2025/2026,SEM1,2025-08-08
RPK20240653,MTH101,Calculus I,4.0,2023/2024,S2,2025-03-23
RPK20240653,PHY101,Physics for Engineers,4.0,2023/2024,Semester 2,2025-04-05
RPK20240653,CS102,Data Structures,5.0,2025/2026,S1,2025-11-18
RPK20230654,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-07-11
RPK20230654,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-10-28
RPK20230654,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-05-02
RPK20230654,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-09-16
RPK20230654,CS201,Database Systems,4.0,2023/2024,S1,2025-12-09
RPK20230654,MTH101,Calculus I,4.0,2024/2025,S1,2025-07-31
RPK20240655,ENG101,Technical Writing,3.0,2024/2025,S1,2025-05-04
RPK20240655,CS201,Database Systems,4.0,2023/2024,SEM2,2026-01-09
RPK20240655,MTH101,Calculus I,4.0,2025/2026,S1,2025-06-16
RPK20240655,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-02-14
RPK20240655,CS202,Web Development,3.0,2024/2025,Semester 1,2025-12-31
RPK20230656,ENG101,Technical Writing,3.0,2025/2026,S2,2025-12-10
RPK20230656,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-08-18
RPK20230656,CS-202,Web Development,3.0,2025/2026,Semester 1,2025-07-04
RPK20230656,CS201,Database Systems,4.0,2025/2026,SEM2,2025-04-03
RPK20230656,CS302,Cloud Computing,4.0,2024/2025,S2,2025-07-13
RPK20220657,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-09-20
RPK20220657,CS202,Web Development,3.0,2023/2024,Semester 2,2025-04-12
RPK20220657,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-05-08
RPK20220657,CS301,Machine Learning,5.0,2024/2025,S1,2025-09-06
RPK20220657,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-10-19
RPK20220657,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-11-18
RPK20220657,cs201,Database Systems,4.0,2023/2024,Semester 2,2025-04-17
RPK20230658,MTH101,Calculus I,4.0,2024/2025,SEM1,2025-12-28
RPK20230658,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-02-24
RPK20230658,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-10-18
RPK20230658,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-08-04
RPK20230658,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-07-24
RPK20230658,CS201,Database Systems,4.0,2025/2026,SEM1,2025-08-22
RPK20240659,CS102,Data Structures,5.0,2024/2025,SEM2,2025-12-11
RPK20240659,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-03-20
RPK20240659,ENG101,Technical Writing,3.0,2025/2026,S2,2025-09-29
RPK20240659,CS-302,Cloud Computing,4.0,2024/2025,S2,2025-10-29
RPK20240659,CS201,Database Systems,,2024/2025,SEM2,2026-01-13
RPK20220660,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-07-26
RPK20220660,CS101,Introduction to Programming,4.0,2024/2025,S1,2025-09-15
RPK20220660,mth102,Linear Algebra,4.0,2025/2026,S1,2025-04-05
RPK20220660,CS302,Cloud Computing,4.0,2023/2024,S2,2025-03-15
RPK20220660,CS201,Database Systems,4.0,2023/2024,Semester 1,2026-01-05
RPK20230661,MTH102,Linear Algebra,4.0,2025/2026,SEM2,2025-08-25
RPK20230661,CS101,Introduction to Programming,4.0,2024/2025,S2,2026-01-13
RPK20230661,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-08-05
RPK20230661,ENG101,Technical Writing,3.0,2025/2026,S1,2025-10-25
RPK20230661,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-11-19
RPK20230661,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-10-04
RPK20230662,CS202,Web Development,3.0,2024/2025,Semester 2,2025-05-12
RPK20230662,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-07-14
RPK20230662,CS201,Database Systems,4.0,2023/2024,S1,2025-07-03
RPK20230662,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-03-07
RPK20250663,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-07-05
RPK20250663,cs102,Data Structures,5.0,2023/2024,Semester 2,2025-06-17
RPK20250663,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-05-04
RPK20250663,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-07-06
RPK20250663,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-12-03
RPK20250663,CS-101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-04-25
RPK20250663,cs302,Cloud Computing,4.0,2025/2026,Semester 1,2025-10-15
RPK20220664,cs201,Database Systems,4.0,2024/2025,S1,2025-05-22
RPK20220664,CS102,Data Structures,5.0,2024/2025,S1,2025-12-03
RPK20220664,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-10-23
RPK20220664,ENG101,Technical Writing,3.0,2023/2024,S1,2025-07-08
RPK20220665,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-09-22
RPK20220665,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-06-18
RPK20220665,CS102,Data Structures,5.0,2024/2025,S2,2025-03-31
RPK20220665,CS202,Web Development,3.0,2023/2024,S2,2025-10-17
RPK20220665,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-02-15
RPK20230666,CS202,Web Development,3.0,2025/2026,SEM2,2025-06-23
RPK20230666,ENG101,Technical Writing,3.0,2025/2026,S2,2025-07-20
RPK20230666,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-09-11
RPK20230666,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-07-09
RPK20230667,CS202,Web Development,3.0,2023/2024,S1,2025-06-17
RPK20230667,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-10-06
RPK20230667,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-12-07
RPK20230667,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-03-01
RPK20230667,CS201,Database Systems,4.0,2023/2024,S2,2025-10-29
RPK20230667,,Calculus I,4.0,2024/2025,S1,2025-12-01
RPK20230667,CS102,Data Structures,5.0,2024/2025,S1,2025-07-31
RPK20250668,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-22
RPK20250668,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-04-09
RPK20250668,CS302,Cloud Computing,4.0,2023/2024,S1,2025-10-17
RPK20250668,MTH101,Calculus I,4.0,2025/2026,Semester 2,2025-02-20
RPK20250668,CS202,Web Development,3.0,2025/2026,S2,2025-06-12
RPK20250668,,Linear Algebra,4.0,2025/2026,Semester 2,2025-05-29
RPK20250668,CS201,Database Systems,4.0,2025/2026,Semester 1,2025-11-07
RPK20230669,ENG101,Technical Writing,3.0,2025/2026,S2,2025-03-17
RPK20230669,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-04-07
RPK20230669,CS301,Machine Learning,5.0,2024/2025,SEM1,2026-01-10
RPK20230669,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-06-27
RPK20250670,CS202,Web Development,3.0,2023/2024,Semester 2,2025-03-27
RPK20250670,CS102,Data Structures,5.0,2023/2024,SEM2,2025-04-14
RPK20250670,CS201,Database Systems,4.0,2024/2025,S1,2025-02-27
RPK20250670,CS101,Introduction to Programming,,2024/2025,SEM1,2025-11-21
RPK20250670,ENG101,Technical Writing,,2023/2024,Semester 2,2025-06-10
RPK20250670,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-12-15
RPK20250670,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-07-05
RPK20240671,CS102,Data Structures,5.0,2025/2026,SEM1,2025-06-02
RPK20240671,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-09-07
RPK20240671,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-04-30
RPK20240671,CS202,Web Development,3.0,2025/2026,SEM1,2025-02-17
RPK20240672,ENG101,Technical Writing,3.0,2023/2024,S2,2025-12-16
RPK20240672,PHY101,Physics for Engineers,4.0,2023/2024,S2,2025-04-27
RPK20240672,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-03-15
RPK20240672,cs102,Data Structures,5.0,2023/2024,S2,2025-08-18
RPK20240672,MTH101,Calculus I,4.0,2025/2026,S1,2025-11-22
RPK20240672,CS301,Machine Learning,5.0,2023/2024,S2,2025-05-05
RPK20250673,CS202,Web Development,3.0,2024/2025,S1,2025-05-21
RPK20250673,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-10-05
RPK20250673,MTH101,Calculus I,4.0,2024/2025,S1,2025-05-05
RPK20250673,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-11-05
RPK20250674,CS-202,Web Development,3.0,2025/2026,S1,2025-06-06
RPK20250674,CS201,Database Systems,4.0,2025/2026,Semester 2,2025-06-18
RPK20250674,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-12-01
RPK20250674,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-10-07
RPK20220675,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-06-21
RPK20220675,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-11-02
RPK20220675,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-06-23
RPK20220675,CS301,Machine Learning,5.0,2023/2024,SEM2,2025-04-26
RPK20230676,CS302,Cloud Computing,4.0,2024/2025,SEM1,2025-05-22
RPK20230676,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-11-03
RPK20230676,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-08-24
RPK20230676,CS202,Web Development,3.0,2025/2026,S2,2025-07-31
RPK20230677,CS202,Web Development,3.0,2023/2024,Semester 1,2025-03-07
RPK20230677,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-09-30
RPK20230677,CS201,Database Systems,4.0,2025/2026,S2,2026-01-03
RPK20230677,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-06-24
RPK20230678,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-09-21
RPK20230678,CS201,Database Systems,4.0,2025/2026,S1,2025-03-09
RPK20230678,ENG101,Technical Writing,3.0,2025/2026,S1,2026-01-05
RPK20230678,MTH101,Calculus I,4.0,2025/2026,S1,2025-12-22
RPK20230678,CS301,Machine Learning,5.0,2025/2026,S1,2025-05-20
RPK20230678,PHY101,Physics for Engineers,4.0,2024/2025,S2,2025-06-05
RPK20230679,CS-301,Machine Learning,5.0,2023/2024,Semester 1,2025-05-06
RPK20230679,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-05-12
RPK20230679,ENG101,Technical Writing,3.0,2024/2025,S2,2025-03-13
RPK20230679,MTH101,Calculus I,4.0,2023/2024,S2,2025-06-12
RPK20230679,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-06-01
RPK20230679,CS101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-10-05
RPK20220680,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-10-02
RPK20220680,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-11-09
RPK20220680,MTH102,Linear Algebra,4.0,2025/2026,S2,2025-04-24
RPK20220680,CS202,Web Development,3.0,2024/2025,Semester 2,2025-03-17
RPK20250681,CS302,Cloud Computing,4.0,2024/2025,Semester 1,2025-06-26
RPK20250681,CS-102,Data Structures,5.0,2024/2025,Semester 2,2025-09-15
RPK20250681,,Machine Learning,5.0,2023/2024,S1,2025-03-29
RPK20250681,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-06-05
RPK20220682,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-12-12
RPK20220682,CS101,Introduction to Programming,4.0,2025/2026,SEM2,2025-07-25
RPK20220682,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-10-24
RPK20220682,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-06-06
RPK20220682,CS301,Machine Learning,5.0,2023/2024,Semester 2,2025-06-07
RPK20220682,CS202,Web Development,3.0,2023/2024,SEM2,2025-12-17
RPK20220682,,Technical Writing,3.0,2024/2025,Semester 1,2025-12-01
RPK20230683,CS301,Machine Learning,5.0,2024/2025,S2,2025-07-03
RPK20230683,CS102,Data Structures,5.0,2025/2026,S1,2025-04-03
RPK20230683,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-10-06
RPK20230683,CS101,Introduction to Programming,4.0,2024/2025,SEM1,2025-09-26
RPK20230683,cs302,Cloud Computing,4.0,2023/2024,S2,2025-10-20
RPK20220684,CS201,Database Systems,4.0,2024/2025,S2,2025-04-19
RPK20220684,CS102,Data Structures,5.0,2024/2025,S1,2025-02-15
RPK20220684,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-08-22
RPK20220684,MTH102,Linear Algebra,,2023/2024,SEM1,2026-01-08
RPK20220684,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-07-05
RPK20220684,CS202,Web Development,3.0,2023/2024,SEM2,2025-06-04
RPK20220684,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-09-04
RPK20220685,MTH101,Calculus I,4.0,2025/2026,SEM1,2025-09-01
RPK20220685,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-12-16
RPK20220685,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-30
RPK20220685,ENG101,Technical Writing,3.0,2024/2025,S1,2025-07-28
RPK20220685,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-07-14
RPK20220686,CS202,Web Development,3.0,2025/2026,S1,2025-06-13
RPK20220686,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-06-22
RPK20220686,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-03-16
RPK20220686,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-12-19
RPK20220686,CS102,Data Structures,5.0,2025/2026,SEM1,2025-12-16
RPK20220686,CS302,Cloud Computing,4.0,2025/2026,Semester 2,2025-09-02
RPK20220686,MTH101,Calculus I,4.0,2023/2024,S1,2025-09-12
RPK20240687,CS201,Database Systems,4.0,2025/2026,SEM1,2025-11-25
RPK20240687,ENG101,Technical Writing,3.0,2025/2026,SEM1,2025-05-02
RPK20240687,CS202,Web Development,3.0,2024/2025,S2,2025-09-02
RPK20240687,PHY101,Physics for Engineers,4.0,2024/2025,Semester 2,2025-04-16
RPK20240687,CS-302,Cloud Computing,4.0,2025/2026,S2,2026-01-06
RPK20240688,mth101,Calculus I,4.0,2023/2024,Semester 2,2025-09-17
RPK20240688,PHY101,Physics for Engineers,4.0,2025/2026,Semester 1,2025-08-08
RPK20240688,CS101,Introduction to Programming,4.0,2024/2025,SEM2,2025-06-27
RPK20240688,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-07-12
RPK20240688,ENG101,Technical Writing,3.0,2025/2026,Semester 2,2025-12-16
RPK20250689,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-03-30
RPK20250689,CS102,Data Structures,5.0,2024/2025,Semester 1,2025-07-26
RPK20250689,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-07-22
RPK20250689,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-11-17
RPK20250689,cs201,Database Systems,4.0,2024/2025,S2,2025-06-18
RPK20250689,cs302,Cloud Computing,4.0,2023/2024,SEM2,2025-11-19
RPK20230690,eng101,Technical Writing,3.0,2023/2024,S1,2025-06-11
RPK20230690,cs202,Web Development,3.0,2023/2024,Semester 2,2025-10-10
RPK20230690,CS201,Database Systems,4.0,2025/2026,SEM2,2025-03-19
RPK20230690,PHY101,Physics for Engineers,4.0,2025/2026,S1,2025-12-13
RPK20230690,CS302,Cloud Computing,4.0,2025/2026,S2,2025-05-28
RPK20220691,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-09-05
RPK20220691,CS102,Data Structures,5.0,2025/2026,S2,2025-04-25
RPK20220691,CS-301,Machine Learning,5.0,2023/2024,Semester 1,2026-01-06
RPK20220691,MTH101,Calculus I,4.0,2023/2024,SEM1,2025-06-30
RPK20220691,PHY101,Physics for Engineers,4.0,2025/2026,SEM2,2025-09-13
RPK20220691,CS202,Web Development,3.0,2023/2024,SEM2,2025-08-12
RPK20240692,MTH102,Linear Algebra,4.0,2025/2026,SEM1,2025-07-25
RPK20240692,CS102,Data Structures,5.0,2024/2025,S1,2025-08-11
RPK20240692,CS202,Web Development,3.0,2024/2025,S2,2025-08-06
RPK20240692,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-12-05
RPK20240692,CS302,Cloud Computing,4.0,2025/2026,S2,2025-12-16
RPK20240692,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-06-16
RPK20240692,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-12-17
RPK20230693,CS101,Introduction to Programming,4.0,2025/2026,S1,2025-07-05
RPK20230693,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-04-02
RPK20230693,CS201,Database Systems,4.0,2023/2024,S2,2025-12-20
RPK20230693,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-06-06
RPK20230693,MTH101,Calculus I,,2025/2026,Semester 1,2025-06-13
RPK20230693,eng101,Technical Writing,3.0,2024/2025,SEM1,2025-06-21
RPK20230693,MTH102,Linear Algebra,4.0,2023/2024,SEM2,2025-06-03
RPK20220694,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-12-17
RPK20220694,cs302,Cloud Computing,4.0,2025/2026,Semester 2,2025-09-27
RPK20220694,CS301,Machine Learning,5.0,2024/2025,S2,2025-10-01
RPK20220694,MTH102,Linear Algebra,4.0,2024/2025,S1,2025-07-19
RPK20240695,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-07-02
RPK20240695,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-07-02
RPK20240695,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-05-28
RPK20240695,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-06-19
RPK20240696,cs102,Data Structures,5.0,2025/2026,Semester 2,2025-09-01
RPK20240696,,Introduction to Programming,4.0,2023/2024,SEM2,2025-08-29
RPK20240696,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-02-15
RPK20240696,CS301,Machine Learning,5.0,2025/2026,S2,2025-06-21
RPK20240696,CS302,Cloud Computing,4.0,2025/2026,Semester 1,2025-10-15
RPK20240697,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-08-27
RPK20240697,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-06-17
RPK20240697,CS101,Introduction to Programming,4.0,2023/2024,Semester 2,2025-05-27
RPK20240697,CS102,Data Structures,5.0,2024/2025,Semester 2,2026-01-04
RPK20240697,MTH102,Linear Algebra,4.0,2024/2025,S2,2025-06-23
RPK20240697,CS202,Web Development,3.0,2023/2024,S2,2025-06-08
RPK20240697,CS-201,Database Systems,4.0,2025/2026,SEM2,2025-06-15
RPK20240698,CS302,Cloud Computing,4.0,2025/2026,SEM1,2025-05-09
RPK20240698,CS301,Machine Learning,5.0,2024/2025,SEM2,2025-12-22
RPK20240698,CS201,Database Systems,4.0,2025/2026,S2,2025-05-30
RPK20240698,PHY101,Physics for Engineers,4.0,2023/2024,S1,2025-03-17
RPK20240698,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-10-04
RPK20240698,MTH102,Linear Algebra,4.0,2023/2024,Semester 1,2025-09-28
RPK20230699,MTH101,Calculus I,4.0,2024/2025,S1,2025-11-16
RPK20230699,CS101,Introduction to Programming,4.0,2024/2025,S1,2025-08-09
RPK20230699,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-06-02
RPK20230699,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-12-17
RPK20230699,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-08-24
RPK20230699,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-12-19
RPK20220700,CS202,Web Development,3.0,2025/2026,SEM2,2025-02-19
RPK20220700,MTH101,Calculus I,4.0,2023/2024,S1,2025-09-17
RPK20220700,CS301,Machine Learning,5.0,2025/2026,Semester 1,2025-09-02
RPK20220700,CS-101,Introduction to Programming,4.0,2024/2025,S1,2025-04-25
RPK20220700,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-10-05
RPK20250701,MTH101,Calculus I,4.0,2023/2024,S1,2025-08-25
RPK20250701,MTH102,Linear Algebra,4.0,2023/2024,S1,2025-11-16
RPK20250701,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-08-22
RPK20250701,CS201,Database Systems,4.0,2025/2026,S1,2025-02-17
RPK20250701,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-09-22
RPK20250701,CS202,Web Development,3.0,2023/2024,S2,2025-08-15
RPK20250701,CS101,Introduction to Programming,4.0,2025/2026,S2,2025-04-14
RPK20250702,CS301,Machine Learning,5.0,2023/2024,S2,2025-05-15
RPK20250702,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-09-07
RPK20250702,CS201,Database Systems,4.0,2025/2026,S2,2025-08-02
RPK20250702,mth101,Calculus I,4.0,2025/2026,S2,2025-08-05
RPK20250702,CS101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-07-11
RPK20250702,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-10-07
RPK20250702,CS202,Web Development,3.0,2023/2024,SEM2,2025-12-18
RPK20240703,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-09-16
RPK20240703,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-06-11
RPK20240703,CS-102,Data Structures,5.0,2023/2024,SEM2,2025-04-24
RPK20240703,cs201,Database Systems,4.0,2025/2026,SEM2,2025-03-25
RPK20240703,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-05-06
RPK20240703,ENG101,Technical Writing,3.0,2024/2025,S2,2025-04-17
RPK20230704,MTH101,Calculus I,4.0,2023/2024,S1,2025-02-16
RPK20230704,CS201,Database Systems,4.0,2024/2025,SEM2,2025-09-05
RPK20230704,CS301,Machine Learning,5.0,2024/2025,Semester 1,2025-12-29
RPK20230704,CS101,Introduction to Programming,4.0,2024/2025,S2,2026-01-09
RPK20230704,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-05-30
RPK20230704,MTH102,Linear Algebra,4.0,2023/2024,SEM1,2025-05-01
RPK20230704,CS202,Web Development,3.0,2023/2024,S1,2025-09-23
RPK20250705,CS201,Database Systems,4.0,2024/2025,Semester 2,2025-08-04
RPK20250705,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-02-23
RPK20250705,CS-101,Introduction to Programming,4.0,2024/2025,Semester 2,2025-10-31
RPK20250705,eng101,Technical Writing,3.0,2023/2024,SEM1,2025-12-26
RPK20220706,CS102,Data Structures,5.0,2023/2024,S2,2025-04-28
RPK20220706,ENG101,Technical Writing,3.0,2025/2026,SEM2,2025-10-20
RPK20220706,CS301,Machine Learning,5.0,2024/2025,SEM1,2025-06-29
